prompt,seed,step,cfg,sampler,width,height,user_name,timestamp,image_nsfw,prompt_nsfw
scanning electron microscope image of microscopic goblin hiding amongst detritus ,548120895,150,9,k_lms,512,512,a37c3b5b07069290fe6a3c06f5f5bbed59f0f1683f6e35c431e610f8b72632d5,2022-08-14 00:17:00+00:00,0.045112565,0.003741689
"pink fox, 8 k, 8 5 mm f 1. 8 ",3891605338,50,7,k_lms,512,512,53ca082609327017e08a9d956f8aa7d3ab6ce7460666bc35809127c4d81f348b,2022-08-14 00:17:00+00:00,0.060676143,0.000616155
"green yellow white and black spanish wren bird, reyezuelo listado, regulus ignicapilla, in avila pinewood, 4 k, concept art, by wlop, ilya kuvshinov, artgerm, krenz cushart, greg rutkowski, pixiv. cinematic dramatic atmosphere, sharp focus, volumetric lighting, cinematic lighting, studio quality ",468804532,150,10,k_lms,512,512,6c5479ccdcb1e88bf4b3bf89276420769fba5f178c7a19670a1b65e56827cd04,2022-08-14 00:17:00+00:00,0.1255611777305603,0.006905218
"cute and funny, a madge - pepe - the - frog, looking angrier than usual, quivering lips, fists in the air, sweat flying, cgi render, zbrush, octane, keyshot render, wearing a helmet, driving a hotrod, oversized enginee, ratfink style by ed roth, centered award winning watercolor pen illustration, isometric illustration by chihiro iwasaki, the artwork of r. crumb and his cheap suit, cult - classic - comic, ",1320422331,70,20,k_lms,768,640,68a95da0ba5ca5069d9c1fff1e230063885c1ad9b7daddf4290b7dff528dea10,2022-08-13 20:04:00+00:00,0.06506975,0.073718779
"anime illustration of neo medieval fantasy village, studio ghibli, vibrant, flat colours, ultradetailed, artstation, 4 k, street level view ",1148200183,50,7,k_lms,512,512,3c53c3828ddb32808f30566bc40df1ea3fede2101613ab548b3d018a2c1ca6d4,2022-08-13 20:04:00+00:00,0.073224828,0.001062193
"portrait of dumbledore from harry potter movies, sir michael john gambon wearing sunglasses and a tuxedo, beautiful portrait, studio lighting, 4 k, masterpiece ",1669431267,50,12,k_lms,576,704,2bedd30e78a0c68444d8574d7911252451d18ee993cf2c794390e1121136d3db,2022-08-13 20:04:00+00:00,0.051664829,0.001193757
a liquid sidewalk with a group of fish swimming inside it [ drone photo ] ,3932390100,100,13,k_lms,512,512,13db9018c9c58973a8b9c848059815c2e713c0d590f1444b4787eb2046082e66,2022-08-13 20:04:00+00:00,0.10186383128166199,0.001040117
"a ultradetailed beautiful painting of a latina brazilian venezuelan young woman girl holding a gun in the amazonas by cheng hsiaoron, ngai victo, nivanh chanthara jean delville wlop and dougherty patrick, trending on artstation, scifi, futurism, postcapitalism, octane rendering, sharp focus, soft light - n 9 ",546731806,50,7,k_lms,512,512,36c9213fabde8444d8f696bd2ef53e446137e9771f2c9f1e157c85afc135fbe0,2022-08-13 20:04:00+00:00,0.7195082902908325,0.000910026
"face icon stylized minimalist inuyasha, loftis, cory behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination ",317813245,50,7,k_lms,512,512,89bebf4f200a853ac9a7b4dfec1edb160ade299fd60db12d0752bbfd882c6f45,2022-08-13 20:04:00+00:00,0.084957868,0.001000067
"a ultradetailed beautiful painting of a latina brazilian venezuelan young woman holding several small monkeys in the amazonas by cheng hsiaoron, ngai victo, nivanh chanthara jean delville wlop and dougherty patrick, trending on artstation, scifi, futurism, postcapitalism, octane rendering, sharp focus, soft light ",3486011964,50,7,k_lms,512,512,a53a62becee2bd9d9247c1f02ce60799af4a6574d7a5b482a9a44f9c19f972d4,2022-08-13 20:04:00+00:00,0.8497133851051331,0.001440977
"haval f 7, havalvision 2 0 2 5, floral design, pakistani or indian truck art design, ornate flower design, paisley, mehndi patterns ",2434673157,50,5,k_lms,768,512,818df11fe2fe77bb722ea037af3899181c07ae296d7be9bfa0d7618cff8c289a,2022-08-13 20:05:00+00:00,0.034258991,0.001084722
coca cola bottle on a beach with an umbrella ,380604532,50,7,k_lms,512,512,fec3b29e38f24876b79948e7ddba7697f9a04f1b36b4361fe5cbab5b06e22578,2022-08-13 20:05:00+00:00,0.045467295,0.002535939
"realistic photoshooting for a new nike acg lookbook, color film photography, portrait of a beautiful woman, photo in style of tyler mitchell, 3 5 mm, ",3674283118,50,7,k_lms,512,512,b8e0e1a673a9d2ae6ca7cca4c238cbabe72ff5281c08e05508812c3cb1a6fe7b,2022-08-13 20:05:00+00:00,0.7758030295372009,0.001177824
"extremely beautiful photograph of colored smoke cloud in the style of cai guo - qiang, in the background is a river and city, the sky is gray, clear focus, sharp focus, landscape, chinese artist cai guo qiang, fireworks art, art, fine art, hd, very very beautiful ",3497985767,50,7,k_lms,1216,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:06:00+00:00,0.055017683655023575,0.000751578
"a small cute puppy in the style of a computer generated image of water bubbles in blue and pink, a microscopic photo by adam szentpetery, shutterstock contest winner, kinetic pointillism, macro lens, macro photography, creative commons attribution ",2195650578,50,7,k_lms,512,512,a53a62becee2bd9d9247c1f02ce60799af4a6574d7a5b482a9a44f9c19f972d4,2022-08-13 20:06:00+00:00,0.051468574,0.001005205
"haval f 7, havalvision 2 0 2 5, floral design, pakistani or indian truck art design, ornate flower design, paisley, mehndi patterns ",3071278531,50,7,k_lms,768,512,818df11fe2fe77bb722ea037af3899181c07ae296d7be9bfa0d7618cff8c289a,2022-08-13 20:06:00+00:00,0.038784251,0.001084722
"a computer generated image of water bubbles in blue and pink, a microscopic photo by adam szentpetery, shutterstock contest winner, kinetic pointillism, macro lens, macro photography, creative commons attribution ",1816783948,50,7,k_lms,512,512,a53a62becee2bd9d9247c1f02ce60799af4a6574d7a5b482a9a44f9c19f972d4,2022-08-13 20:08:00+00:00,0.048607286,0.000215956
"haval f 7, floral design, pakistani or indian truck art design, ornate flower design, paisley, mehndi patterns ",3143111200,50,7,k_lms,768,512,818df11fe2fe77bb722ea037af3899181c07ae296d7be9bfa0d7618cff8c289a,2022-08-13 20:08:00+00:00,0.11235880851745605,0.001376849
"extremely beautiful photograph of colorful smoke cloud in the style of cai guo - qiang, the fireworks form the shapes of beautiful chinese paintings, fireworks exploding with brightly colored smoke clouds, in the background is a river and city, the sky is gray, clear focus, sharp focus, landscape, chinese artist cai guo qiang, fireworks art, art, fine art, hd, very very beautiful ",2164629680,50,7,k_lms,832,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:08:00+00:00,0.051267989,0.000705953
"haval f 7, floral design, pakistani or indian truck art design, ornate flower design, paisley, mehndi patterns ",313229833,50,7,k_lms,768,512,818df11fe2fe77bb722ea037af3899181c07ae296d7be9bfa0d7618cff8c289a,2022-08-13 20:09:00+00:00,0.047618736,0.001376849
"floating giant crystals in the sky, cgi of water bubbles in blue and pink, a microscopic photo by adam szentpetery, shutterstock contest winner, kinetic pointillism, macro lens, macro photography, creative commons attribution ",3740208414,50,7,k_lms,512,512,a53a62becee2bd9d9247c1f02ce60799af4a6574d7a5b482a9a44f9c19f972d4,2022-08-13 20:09:00+00:00,0.069162324,0.00030228
"face icon stylized minimalist x - men, loftis, cory behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination ",2808880492,50,7,k_lms,512,512,89bebf4f200a853ac9a7b4dfec1edb160ade299fd60db12d0752bbfd882c6f45,2022-08-13 20:10:00+00:00,0.2686719000339508,0.000731945
"i can't get netflix anymore, the password was changed n - 9 ",1038398389,50,7,k_lms,512,512,8dc15a11abe3c2f053637f96d569044aa794b6109aa61bfd13c52ab63b6f72ff,2022-08-13 20:10:00+00:00,0.052673504,0.000531521
"fantasy town, artstation winner by victo ngai, kilian eng and by jake parker, by conrad roset, swirly vibrant color lines, winning award masterpiece, fantastically gaudy, aesthetic, octane render, 8 k, hd resolution ",3535566272,50,7,k_lms,512,512,3c53c3828ddb32808f30566bc40df1ea3fede2101613ab548b3d018a2c1ca6d4,2022-08-13 20:10:00+00:00,0.058004394,0.000264293
"cgi floating giant crystals in the sky, cgi of water bubbles in blue and pink, a microscopic photo by adam szentpetery, shutterstock contest winner, kinetic pointillism, macro lens, macro photography, creative commons attribution ",1442635822,50,7,k_lms,512,512,a53a62becee2bd9d9247c1f02ce60799af4a6574d7a5b482a9a44f9c19f972d4,2022-08-13 20:10:00+00:00,0.1253264993429184,0.000306985
"photo of full - body rococo and cyberpunk delicate neon crystalline sculpture of ( ( handsome muscular onyx albino marble prince nick jonas robot ) ) as an mint iridescent humanoid deity wearing ( ( pink plastic hooded cloak ) ) ( holding an onyx skull ) in a onyx chinese dungeon, reclining, glowing yellow face, crown of violet lasers, large white diamonds, swirling peach silk fabric, futuristic elements, oozing glowing liquid, full - length view. space robots. intricate artwork by caravaggio. trending on artstation, octane render, cinematic lighting from the right, hyper realism, photorealistic, octane render, 8 k, depth of field, 3 d ",1167425964,50,7,k_lms,512,768,a1155f74c6a757c1c41d383af19c083502377cc1b88e3bcde2da75c6137aed0b,2022-08-13 20:11:00+00:00,0.206874281,0.000405535
"extremely beautiful day time photograph of smoke clouds in the style of cai guo - qiang, muted soft colors, the fireworks form the shapes of beautiful chinese paintings, fireworks exploding with colored smoke clouds, in the background is a river and city, the sky is gray, clear focus, sharp focus, landscape, chinese artist cai guo qiang, fireworks art, art, fine art, hd, very very beautiful ",507800637,50,7,k_lms,1024,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:11:00+00:00,0.12775197625160217,0.000711024
"fantasy town, artstation winner by victo ngai, kilian eng and by jake parker, by conrad roset, swirly vibrant color lines, winning award masterpiece, fantastically gaudy, aesthetic, octane render, 8 k, hd resolution, street level view ",190243495,50,7,k_lms,512,512,3c53c3828ddb32808f30566bc40df1ea3fede2101613ab548b3d018a2c1ca6d4,2022-08-13 20:11:00+00:00,0.067467853,0.000302901
"a hobbit house in a grass field hill, a sunny day, ray of sunlight, volumetric, depth, of field, hypersharp, hyperdetailed, by moebius, high detail, elegant, digital painting, cinematic lighting, vibrant, intricate, textured skin, highly detailed, artstation, sharp, focus, hdr, unreal engine 5, breathtaking, illustration, anna dittmann, ilya kuvshinov, nikolay makovsky ",1156063981,100,10.5,k_lms,896,512,7457eb556279b0c689417af7fffc5a51fd8f8031c51f15732641f5f68184ba0a,2022-08-13 20:11:00+00:00,0.10818255692720413,0.000857042
"ancient martian landscape, minimalistic red and ink airbrush painting on white background ",1824390354,50,7,k_lms,768,512,8e570f5761cb3bfc9cb9bee5b49febde240fad367c3895985a8b464aaa81052c,2022-08-13 20:12:00+00:00,0.13259673118591309,0.001211678
"a large island of red caviar in the center of which there are mountains with ice cream, instead of coca cola water ",2400395145,50,7,k_lms,768,512,818df11fe2fe77bb722ea037af3899181c07ae296d7be9bfa0d7618cff8c289a,2022-08-13 20:12:00+00:00,0.059777591,0.00145274
"extremely beautiful day time photograph of smoke clouds in the style of cai guo - qiang, muted soft colors, chinese paintings, colored smoke clouds, river and city, the sky is gray, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",1481307250,50,7,k_lms,1024,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:12:00+00:00,0.074597239,0.000738604
"ancient martian architecture, minimalistic red and ink airbrush painting on white background ",3655137262,50,7,k_lms,768,512,8e570f5761cb3bfc9cb9bee5b49febde240fad367c3895985a8b464aaa81052c,2022-08-13 20:13:00+00:00,0.0949222,0.001738686
"extremely beautiful day time photograph of colorful explosive smoke clouds in the style of cai guo - qiang, muted soft colors, chinese paintings, shanghai river, colored smoke clouds, river and city, the sky is gray, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",2603607946,50,7,k_lms,1024,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:13:00+00:00,0.070975251,0.000898782
"fantasy town, a sunny day, ray of sunlight, volumetric, depth, of field, hypersharp, hyperdetailed, by moebius, high detail, elegant, digital painting, cinematic lighting, vibrant, intricate, textured skin, highly detailed, artstation, sharp, focus, hdr, unreal engine 5, breathtaking, illustration, anna dittmann, ilya kuvshinov, nikolay makovsky n 9 ",2012020552,50,7,k_lms,512,512,3c53c3828ddb32808f30566bc40df1ea3fede2101613ab548b3d018a2c1ca6d4,2022-08-13 20:14:00+00:00,0.065939173,0.00031149
"i can't get netflix anymore, the password was changed ",3961393868,50,7,k_lms,512,512,8dc15a11abe3c2f053637f96d569044aa794b6109aa61bfd13c52ab63b6f72ff,2022-08-13 20:14:00+00:00,0.06488689,0.0006552
"futuristic, cyberpunk, martian architecture, minimalistic red and ink airbrush painting on white background ",2239296012,50,7,k_lms,768,512,8e570f5761cb3bfc9cb9bee5b49febde240fad367c3895985a8b464aaa81052c,2022-08-13 20:15:00+00:00,0.068742976,0.008479223
"a large island of red caviar in the center of which there are mountains with ice cream ( green house ingredient sdn bhd ), instead of coca cola water ",1156613568,50,7,k_lms,768,512,818df11fe2fe77bb722ea037af3899181c07ae296d7be9bfa0d7618cff8c289a,2022-08-13 20:15:00+00:00,0.055522293,0.000879269
"extremely beautiful day time photograph of pastel explosive smoke clouds in the style of cai guo - qiang, muddy dark colors, muted soft colors, chinese paintings, colored smoke clouds, river with bridge, gray, grey sky, black water, the sky is gray, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",2397195841,50,7,k_lms,1024,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:15:00+00:00,0.037666168,0.00239884
"fantasy town, a sunny day, ray of sunlight, volumetric, depth of field, hypersharp, by moebius, elegant, digital painting, cinematic lighting, vibrant, intricate, highly detailed, artstation, sharp focus, hdr, unreal engine 5, breathtaking, illustration, anna dittmann, ilya kuvshinov, nikolay makovsky n 9 ",1994257285,50,7,k_lms,512,512,3c53c3828ddb32808f30566bc40df1ea3fede2101613ab548b3d018a2c1ca6d4,2022-08-13 20:16:00+00:00,0.076241225,0.000289951
"futuristic, cyberpunk, martian architecture, minimalistic ink airbrush painting on white background, outline ",82631409,50,7,k_lms,768,512,8e570f5761cb3bfc9cb9bee5b49febde240fad367c3895985a8b464aaa81052c,2022-08-13 20:17:00+00:00,0.046008147,0.006426553
"extremely beautiful photograph of neon colored explosive smoke clouds with lightning in the style of cai guo - qiang, dark and bright colors, contrast, epic, cinematic, explosion, neon colored smoke clouds, river with bridge, gray, grey sky, black water, the sky is gray, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",2208258267,50,7,k_lms,1024,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:17:00+00:00,0.081384495,0.001917693
"red hot burning sphere embedded in fireball explosion with fire, 4 k ",3712045599,50,7,k_lms,512,512,6d3350b737815e6d54084300d1e8997ab0a320441bae3f9d126548a715a9cf90,2022-08-13 20:17:00+00:00,0.034816992,0.051592115
"a large island of red caviar in the center of which there are mountains with ice cream ( green house ingredient sdn bhd ), instead of coca cola water ( barley tea - boricha or mugicha ) ",411395562,50,7,k_lms,768,512,818df11fe2fe77bb722ea037af3899181c07ae296d7be9bfa0d7618cff8c289a,2022-08-13 20:17:00+00:00,0.039901052,0.000536436
painting of a sad beautiful woman staring at a netflix tv screen ,2317692404,50,7,k_lms,512,512,8dc15a11abe3c2f053637f96d569044aa794b6109aa61bfd13c52ab63b6f72ff,2022-08-13 20:17:00+00:00,0.08030545,0.004367861
"face icon stylized minimalist super nintendo, loftis, cory behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination ",1166285979,50,7,k_lms,512,512,89bebf4f200a853ac9a7b4dfec1edb160ade299fd60db12d0752bbfd882c6f45,2022-08-13 20:18:00+00:00,0.066954151,0.001043876
"extremely beautiful photograph of neon colored explosive smoke clouds illuminated by bright flashes in the style of cai guo - qiang, dark and bright colors, contrast, epic, cinematic, explosion, neon colored smoke clouds, river with bridge, gray, grey sky, black water, the sky is gray, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",1551417242,50,7,k_lms,1024,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:18:00+00:00,0.066118419,0.001685321
"futuristic, cyberpunk, martian architecture, minimalistic ink and red airbrush painting on white background, black outline ",4047701259,50,7,k_lms,768,512,8e570f5761cb3bfc9cb9bee5b49febde240fad367c3895985a8b464aaa81052c,2022-08-13 20:18:00+00:00,0.056479059,0.012112760916352272
"extremely beautiful daylight photograph of neon colored explosive smoke clouds illuminated by bright flashes in the style of cai guo - qiang, white with bright colors, daytime, bright white, neon genesis evangelion, off white, epic, cinematic, explosion, neon colored smoke clouds, river with bridge, gray, grey sky, black water, the sky is gray, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",8060771,50,7,k_lms,1024,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:19:00+00:00,0.083145157,0.002369986
"futuristic, cyberpunk, martian architecture, minimalistic ink vector art on white background ",1693038186,50,7,k_lms,768,512,8e570f5761cb3bfc9cb9bee5b49febde240fad367c3895985a8b464aaa81052c,2022-08-13 20:20:00+00:00,0.1019400805234909,0.011328553780913353
"realistic still of cross between large mountain & dwayne johnson, hybrid, biomorphic, 8 k, 8 5 mm, f. 1 4, beautiful composition ",2742492245,100,12,k_lms,512,768,f76793016285403c9d3d85f12f3876b32f03d0e06a935a3e7c6f8ed8cf7f5ae7,2022-08-13 20:20:00+00:00,0.3304829001426697,0.00044187
"fantasy town, a sunny day, ray of sunlight, volumetric, depth of field, hypersharp, by moebius, elegant, digital painting, cinematic lighting, vibrant, intricate, highly detailed, artstation, sharp focus, hdr, unreal engine 5, breathtaking, illustration, anna dittmann, ilya kuvshinov, nikolay makovsky, street level view ",2407983653,50,7,k_lms,512,512,3c53c3828ddb32808f30566bc40df1ea3fede2101613ab548b3d018a2c1ca6d4,2022-08-13 20:20:00+00:00,0.068828799,0.000353048
"face icon stylized minimalist m. a. s. h., loftis, cory behance hd by jesper ejsing, by rhads, makoto shinkai and lois van baarle, ilya kuvshinov, rossdraws global illumination ",2491906012,50,7,k_lms,512,512,89bebf4f200a853ac9a7b4dfec1edb160ade299fd60db12d0752bbfd882c6f45,2022-08-13 20:20:00+00:00,0.20306125283241272,0.000785665
"a close up of a coral on a sandy beach, a microscopic photo by carol bove, shutterstock contest winner, neoplasticism, macro photography, macro lens, calotype ",1555644326,50,7,k_lms,512,512,a53a62becee2bd9d9247c1f02ce60799af4a6574d7a5b482a9a44f9c19f972d4,2022-08-13 20:21:00+00:00,0.054153956,0.00025013
"extremely beautiful daylight photograph of neon colored explosive smoke clouds illuminated by bright flashes in the style of cai guo - qiang, white with bright colors, bright exposure, bloom, glow, daytime, bright white, neon genesis evangelion, off white, epic, cinematic, explosion, neon colored smoke clouds, river with bridge, gray, grey sky, black water, the sky is gray, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",8060771,50,7,k_lms,1024,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:21:00+00:00,0.091556072,0.002208555
"futuristic, cyberpunk, martian architecture, vector design, procreate, trending on behance ",1687084288,50,7,k_lms,768,512,8e570f5761cb3bfc9cb9bee5b49febde240fad367c3895985a8b464aaa81052c,2022-08-13 20:21:00+00:00,0.051345844,0.003667787
"a sad crying beautiful woman in a white dress watching netflix on a tv, holding a remote, 8 k, octane render, cgi ",257762799,50,7,k_lms,512,512,8dc15a11abe3c2f053637f96d569044aa794b6109aa61bfd13c52ab63b6f72ff,2022-08-13 20:21:00+00:00,0.46227559447288513,0.043348305
"a furry hyena fursona, trending on weasyl ",2375318227,50,20,k_lms,512,704,eaa41f839ff05c773bb8a0907424edbfeedf3ae4ccce84cfa2d080eeade0214b,2022-08-13 20:21:00+00:00,0.097450353,0.29858338832855225
"girl laying on bed, rainy day, anime, ghibli, 9 0 s, retro style, aesthetic, chill, room ",1931503833,50,7,k_lms,896,512,1cd5b07444900f8bfa8bdb2e6284cfd4e31fd406a28c25292c75bfc6ca30d6c4,2022-08-13 20:22:00+00:00,0.3985641300678253,0.002907524
"extremely beautiful daylight photograph of brightly colored explosive smoke clouds illuminated by bright flashes in the style of cai guo - qiang, white with bright colors, bright exposure, bloom, glow, daytime, bright white, neon genesis evangelion, off white, epic, cinematic, explosion, neon colored smoke clouds, white highrise buildings, white sky, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",2242263496,50,7,k_lms,1600,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:23:00+00:00,0.094683617,0.002434938
"elmo as a giant monster, creepy, sharp teeth, gory, terrifying ",315673240,50,7,k_lms,512,512,1e6ed9b8b34ed2ea15712c12740edf9cf2cb1e120c7fe437e49cb97306b9c6ef,2022-08-13 20:23:00+00:00,0.061678667,0.5143337845802307
"coffee on a table, rainy day, anime, ghibli, 9 0 s, retro style, aesthetic, chill, room ",1178650452,50,7,k_lms,512,512,1cd5b07444900f8bfa8bdb2e6284cfd4e31fd406a28c25292c75bfc6ca30d6c4,2022-08-13 20:23:00+00:00,0.11139361560344696,0.001978464
"a furry hyena fursona, photorealistic, trending on weasyl ",1581628846,50,25,k_lms,512,768,eaa41f839ff05c773bb8a0907424edbfeedf3ae4ccce84cfa2d080eeade0214b,2022-08-13 20:23:00+00:00,0.20385034382343292,0.157434344
"extremely beautiful daylight photograph of pink and purple colored explosive smoke clouds illuminated by bright flashes in the style of cai guo - qiang, white with bright colors, bright exposure, bloom, glow, daytime, bright white, neon genesis evangelion, off white, epic, cinematic, explosion, neon colored smoke clouds, white highrise buildings, white sky, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",1494612505,50,7,k_lms,1600,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:24:00+00:00,0.043373082,0.002384175
"elmo as a giant monster, creepy!!!, sharp teeth, gory, terrifying!!! ",2134573419,150,7.5,k_lms,512,512,1e6ed9b8b34ed2ea15712c12740edf9cf2cb1e120c7fe437e49cb97306b9c6ef,2022-08-13 20:24:00+00:00,0.038235933,0.3759487569332123
"breakfast, rainy day, anime, ghibli, 9 0 s, retro style, aesthetic, chill, room ",1500958999,50,7,k_lms,512,512,1cd5b07444900f8bfa8bdb2e6284cfd4e31fd406a28c25292c75bfc6ca30d6c4,2022-08-13 20:25:00+00:00,0.10471147298812866,0.001746651
"a furry hyena fursona, photorealistic, trending on weasyl ",3752152719,50,15,k_lms,512,832,eaa41f839ff05c773bb8a0907424edbfeedf3ae4ccce84cfa2d080eeade0214b,2022-08-13 20:25:00+00:00,0.074443631,0.157434344
"realistic astrophotography of skies filled with dark matter spreading and tearing like a neutron star by michal karcz, phil koch, mikko lagerstedt ",2317828327,50,7,k_lms,512,512,6d6a3b97196bebb55c572bf735b295934312e7692694e2198a06f102f42f9d72,2022-08-13 20:25:00+00:00,0.031153481,0.000615546
"train window, rainy day, anime, ghibli, 9 0 s, retro style, aesthetic, chill, room ",3019586128,50,7,k_lms,512,512,1cd5b07444900f8bfa8bdb2e6284cfd4e31fd406a28c25292c75bfc6ca30d6c4,2022-08-13 20:26:00+00:00,0.040925800800323486,0.001765344
"high quality vector illustration of a little puppy cyborg, trending on behance, ",2912918804,50,7,k_lms,512,512,8e570f5761cb3bfc9cb9bee5b49febde240fad367c3895985a8b464aaa81052c,2022-08-13 20:26:00+00:00,0.080111034,0.006642482
"extremely beautiful daylight photograph of pink blue and purple colored explosive smoke clouds illuminated by bright flashes from within, bright white flashes in the clouds, in the style of cai guo - qiang, white with bright colors, bright exposure, bloom, glow, daytime, bright white, neon genesis evangelion, off white, epic, cinematic, explosion, neon colored smoke clouds, brightly lit white highrise buildings, white sky, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",834557851,50,7,k_lms,1600,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:27:00+00:00,0.11044086515903473,0.001775014
"girl look at train window, rainy day, anime, japan, ghibli, 9 0 s, retro style, aesthetic, chill, room ",1863070120,50,7,k_lms,512,512,1cd5b07444900f8bfa8bdb2e6284cfd4e31fd406a28c25292c75bfc6ca30d6c4,2022-08-13 20:27:00+00:00,0.060871981,0.001836014
darth amidala ,38232934,50,7,k_lms,512,512,c8ed5351c70f00560472b5350eb04604eead74749d23da567991e2ff985e58d4,2022-08-13 20:27:00+00:00,0.062834941,0.037934195
"high quality vector illustration of a little puppy cyborg, flat texture, trending on behance, ",2249096117,50,7,k_lms,512,512,8e570f5761cb3bfc9cb9bee5b49febde240fad367c3895985a8b464aaa81052c,2022-08-13 20:27:00+00:00,0.10623414069414139,0.005125394
"girl, train window, rainy day, anime, japan, ghibli, 9 0 s, retro style, aesthetic, chill, room ",211683537,50,7,k_lms,512,512,1cd5b07444900f8bfa8bdb2e6284cfd4e31fd406a28c25292c75bfc6ca30d6c4,2022-08-13 20:28:00+00:00,0.072014801,0.001720981
"realistic astrophotography of skies filled with dark matter spreading and tearing like a neutron star by michal karcz, phil koch, mikko lagerstedt ",2297570389,50,7,k_lms,1024,704,6d6a3b97196bebb55c572bf735b295934312e7692694e2198a06f102f42f9d72,2022-08-13 20:28:00+00:00,0.073639929,0.000615546
"extremely beautiful daylight photograph of pink turquoise teal and purple colored explosive smoke clouds illuminated by bright flashes from within, bright white flashes in the clouds, in the style of cai guo - qiang, white with bright colors, bright exposure, bloom, glow, daytime, bright white, neon genesis evangelion, off white, epic, cinematic, explosion, neon colored smoke clouds, brightly lit white highrise buildings, white sky, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",2787009781,50,7,k_lms,1600,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:29:00+00:00,0.053991333,0.001768094
"a large island of red caviar and ice cream in the center of which there are mountains with ice cream ( five scoops ice cream cone original oil by suekill ), instead water coca cola ( barley tea - boricha or mugicha, salt lakritssglass med bjornbar 2, brown water, cold brew coffee ), no restaurant ",1628113858,50,7,k_lms,768,512,818df11fe2fe77bb722ea037af3899181c07ae296d7be9bfa0d7618cff8c289a,2022-08-13 20:30:00+00:00,0.037510331720113754,0.000726681
"pho, rainy day, anime, japan, ghibli, 9 0 s, retro style, aesthetic, chill, room ",2252025573,50,7,k_lms,512,512,1cd5b07444900f8bfa8bdb2e6284cfd4e31fd406a28c25292c75bfc6ca30d6c4,2022-08-13 20:30:00+00:00,0.10237829387187958,0.001844709
"extremely beautiful daylight photograph of turquoise teal and red colored explosive smoke clouds illuminated by bright flashes from within, bright white flashes in the clouds, in the style of cai guo - qiang, white with bright colors, bright exposure, bloom, glow, daytime, bright white, neon genesis evangelion, off white, epic, cinematic, explosion, neon colored smoke clouds, brightly lit white highrise buildings, white sky, landscape, chinese artist cai guo qiang, explosion, explosive, art, fine art, hd, very very beautiful ",3265268807,50,7,k_lms,1600,512,42a36c6b4ca0c75f3e38b1cd0b36d7b50dfd62c5c452128e039d123c4852f3f9,2022-08-13 20:30:00+00:00,0.11100777983665466,0.001761667
